CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,146.39795430004597,None,147.81833570002345,None,None,1,,147.81833570002345,None,149.82198860001517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,151.32150220003678,None,152.91429420001805,None,None,1,,152.91429420001805,None,154.92036899999948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,156.42007700004615,None,157.6882661000127,None,space,1,0.3575235999887809,157.6882661000127,None,158.05449080001563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765,159.56074159999844,None,161.33326600003056,None,space,1,0.36830839997855946,161.33326600003056,None,161.7104979000287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2338873000117,None,166.21856380003737,None,space,0.8350958999944851,166.21856380003737,None,163.2338873000117,None,1.315,167.0906355000334,None,168.40988310001558,None,None,1,,168.40988310001558,None,170.41216130001703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),t,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965,171.91548930003773,None,173.88430309999967,None,None,1,,173.88430309999967,None,175.8892690000357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),Y,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,177.3888752000057,None,179.33149780001258,None,None,1,,179.33149780001258,None,181.33769900002517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,182.83727610000642,None,184.4800975000253,None,space,1,0.4139308999874629,184.4800975000253,None,184.91320230002748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,186.41948150005192,None,187.46189800003776,None,None,1,,187.46189800003776,None,189.46860580000794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),P,space,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065,190.96816980000585,None,192.03750960004982,None,space,1,0.7042663000174798,192.03750960004982,None,192.75271369999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),e,None,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,194.25883440003963,None,195.55220720003126,None,None,1,,195.55220720003126,None,197.55787670001155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,199.05739230004838,None,200.75011990003986,None,None,1,,200.75011990003986,None,202.75638440001057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),R,space,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115,204.2559119000216,None,205.3732456000289,None,space,1,0.4004760999814607,205.3732456000289,None,205.7903608000488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,207.2966688000015,None,209.28901400003815,None,None,1,,209.28901400003815,None,211.29546720004873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),r,None,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.82386570004746,None,215.80503879999742,None,space,3.1524313000263646,215.80503879999742,None,212.82386570004746,None,1.515,218.9860557000502,None,220.50180710002314,None,None,1,,220.50180710002314,None,222.50893750000978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),P,None,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,224.00826950004557,None,225.17559970001457,None,None,1,,225.17559970001457,None,227.18213440000545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),o,None,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,228.68199410004308,None,230.7034800000256,None,None,1,,230.7034800000256,None,232.70566070004134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),p,space,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,234.20536910003284,None,236.0483813000028,None,space,1,0.3813954000361264,236.0483813000028,None,236.43981110001914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),Y,None,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,237.94593899999745,None,239.31362100003753,None,None,1,,239.31362100003753,None,241.31995070003904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),q,None,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,242.8191904000123,None,244.06367130001308,None,None,1,,244.06367130001308,None,246.06851110002026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),m,None,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,247.56805450003594,None,249.359041800024,None,None,1,,249.359041800024,None,251.35861300001852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),Q,space,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,252.8581510000513,None,254.40220140002202,None,space,1,0.7077959000016563,254.40220140002202,None,255.12425320001785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),L,None,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,256.6237294000457,None,257.91902940004366,None,None,1,,257.91902940004366,None,259.9228514000424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),q,space,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,261.4224046000163,None,263.41440000000875,None,space,1,0.8074367000372149,263.41440000000875,None,264.2306680000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/twoback(1)_v2.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),u,None,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.7572619999992,None,268.74530140002025,None,space,0.4522031999658793,268.74530140002025,None,265.7572619999992,None,1.165,269.2279733000323,None,270.3985092000221,None,None,1,,270.3985092000221,None,272.4024237000267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),U,None,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,273.9019810000318,None,275.31900030002,None,None,1,,275.31900030002,None,277.3259915999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),p,None,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,278.8255282000173,None,280.31769720005104,None,None,1,,280.31769720005104,None,282.32420279999496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),U,space,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,283.8240302000195,None,285.06893440004205,None,space,1,0.520685900002718,285.06893440004205,None,285.60009200003697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),e,None,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,287.10659300000407,None,288.3985881000408,None,None,1,,288.3985881000408,None,290.40540440002223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),R,None,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,291.90498550003394,None,293.4977405000245,None,None,1,,293.4977405000245,None,295.5039109000354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),p,None,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,297.0034718000097,None,298.6449291000026,None,None,1,,298.6449291000026,None,300.6447690000059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),E,space,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.665,302.1519732000306,None,303.81955720001133,None,space,1,0.47463169996626675,303.81955720001133,None,304.3022324000485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
Conditions/Version_2Pr/threeback(1)_v2.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),k,None,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,305.8103511000518,None,307.8019592000055,None,None,1,,307.8019592000055,None,309.80786709999666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P038,FENCOG,2,Post,2022_May_03_1253,N-Back (New Version 2021),2021.1.4,120.09040412947378,
